loan_id,reporting_month,origination_month,month_index,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score,ltv,servicer_name,current_status,days_past_due,document_status,last_updated_at,source_system,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_type,exception_required
L000798,2023-11-01,2023-02-01,9,9,171,568868,547232.19,4.25,746,69.4,Atlas,Prepaid,0,complete,2023-11-04,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-01-01,2023-02-01,11,11,169,568868,547232.19,4.25,757,69.4,Atlas,Prepaid,0,pending,2024-01-18,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-02-01,2023-02-01,12,12,168,568868,547232.19,4.25,775,69.4,Atlas,Prepaid,0,complete,2024-02-09,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-03-01,2023-02-01,13,13,167,568868,547232.19,4.25,718,69.4,Atlas,Prepaid,0,complete,2024-03-17,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-04-01,2023-02-01,14,14,166,568868,547232.19,4.25,734,69.4,Atlas,Prepaid,0,complete,2024-04-05,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-05-01,2023-02-01,15,15,165,568868,547232.19,4.25,741,69.4,Atlas,Prepaid,0,complete,2024-05-15,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-06-01,2023-02-01,16,16,164,568868,547232.19,4.25,767,69.4,Atlas,Prepaid,0,complete,2024-06-14,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-09-01,2023-02-01,19,19,161,568868,547232.19,4.25,730,69.4,Atlas,Prepaid,0,complete,2024-09-13,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-10-01,2023-02-01,20,20,160,568868,547232.19,4.25,730,69.4,Atlas,Prepaid,0,complete,2024-10-04,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-11-01,2023-02-01,21,21,159,568868,547232.19,4.25,754,69.4,Atlas,Prepaid,0,complete,2024-11-18,core,0.0,0.0,0.0,,prepaid,none,0
L000798,2024-12-01,2023-02-01,22,22,158,568868,547232.19,4.25,764,69.4,Atlas,Prepaid,0,complete,2024-12-03,core,0.0,0.0,0.0,,prepaid,none,0
L000799,2023-10-01,2023-10-01,0,0,360,356441,355360.11,6.0,725,71.3,Atlas,Current,0,complete,2023-10-07,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000799,2023-11-01,2023-10-01,1,1,359,356441,354347.21,6.0,746,71.1,Atlas,Current,0,complete,2023-11-19,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000799,2024-02-01,2023-10-01,4,4,356,356441,351242.58,6.0,721,70.5,Atlas,Current,0,missing,2024-02-12,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000799,2024-03-01,2023-10-01,5,5,355,356441,350270.26,6.0,707,70.3,Atlas,Current,0,complete,2024-03-06,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000799,2024-04-01,2023-10-01,6,6,354,356441,349251.28,6.0,722,70.1,Atlas,Current,0,complete,2024-04-03,core,0.0,0.0,0.0,0.0,nan,source_conflict,1
L000800,2023-11-01,2023-11-01,0,0,240,620731,618207.44,5.25,767,91.5,Atlas,Current,0,complete,2023-11-02,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2023-12-01,2023-11-01,1,1,239,620731,612755.53,5.25,788,91.1,Atlas,Current,0,complete,2023-12-16,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2024-02-01,2023-11-01,3,3,237,620731,610875.27,5.25,810,90.4,Atlas,Current,0,complete,2024-02-16,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2024-03-01,2023-11-01,4,4,236,620731,608169.18,5.25,781,90.0,Atlas,Current,0,complete,2024-03-12,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2024-04-01,2023-11-01,5,5,235,620731,604901.21,5.25,782,89.6,Atlas,Current,0,complete,2024-04-07,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2024-07-01,2023-11-01,8,8,232,620731,597407.7,5.25,783,88.4,Atlas,Current,0,complete,2024-07-10,core,0.0,0.0,0.0,1.0,current,none,0
L000800,2024-11-01,2023-11-01,12,12,228,620731,587057.96,5.25,804,86.9,Atlas,Current,0,missing,2024-11-10,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000800,2024-12-01,2023-11-01,13,13,227,620731,584215.31,5.25,782,86.5,Atlas,Current,0,complete,2024-12-15,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000801,2023-11-01,2023-11-01,0,0,360,284805,284038.7,4.75,633,67.4,Beacon,Current,0,complete,2023-11-08,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2023-12-01,2023-11-01,1,1,359,284805,283160.0,4.75,624,67.2,Beacon,Current,0,complete,2023-12-15,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-01-01,2023-11-01,2,2,358,284805,282259.72,4.75,615,67.0,Beacon,Current,0,complete,2024-01-08,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-04-01,2023-11-01,5,5,355,284805,280048.07,4.75,608,66.5,Beacon,Current,0,complete,2024-04-09,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-05-01,2023-11-01,6,6,354,284805,279350.05,4.75,651,66.3,Beacon,Current,0,complete,2024-05-04,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-07-01,2023-11-01,8,8,352,284805,278099.61,4.75,646,66.0,Beacon,Current,0,pending,2024-07-11,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-08-01,2023-11-01,9,9,351,284805,277418.74,4.75,642,65.8,Beacon,Current,0,complete,2024-08-15,core,0.0,0.0,0.0,0.0,current,none,0
L000801,2024-09-01,2023-11-01,10,10,350,284805,276650.29,4.75,639,65.7,Beacon,Current,0,complete,2024-09-15,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2023-07-01,2023-07-01,0,0,180,160945,160102.23,6.25,743,78.0,Beacon,Current,0,complete,2023-07-19,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2023-08-01,2023-07-01,1,1,179,160945,159166.76,6.25,731,77.5,Beacon,Current,0,complete,2023-08-02,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2023-10-01,2023-07-01,3,3,177,160945,157368.3,6.25,739,76.7,Beacon,Current,0,complete,2023-10-16,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2023-12-01,2023-07-01,5,5,175,160945,155262.56,6.25,721,75.6,Beacon,Current,0,complete,2023-12-14,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-02-01,2023-07-01,7,7,173,160945,153879.58,6.25,744,75.0,Beacon,Current,0,complete,2024-02-18,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-05-01,2023-07-01,10,10,170,160945,150938.92,6.25,735,73.5,Beacon,Current,0,complete,2024-05-16,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-07-01,2023-07-01,12,12,168,160945,148978.94,6.25,745,72.6,Beacon,Current,0,complete,2024-07-17,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-09-01,2023-07-01,14,14,166,160945,147215.78,6.25,744,71.7,Beacon,Current,0,complete,2024-09-11,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-10-01,2023-07-01,15,15,165,160945,146257.57,6.25,733,71.2,Beacon,Current,0,complete,2024-10-14,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-11-01,2023-07-01,16,16,164,160945,145349.54,6.25,748,70.8,Beacon,Current,0,complete,2024-11-05,core,0.0,0.0,0.0,0.0,current,none,0
L000802,2024-12-01,2023-07-01,17,17,163,160945,144419.06,6.25,729,70.3,Beacon,Current,0,complete,2024-12-19,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-02-01,2023-02-01,0,0,180,200697,199570.18,7.75,633,76.5,Beacon,Current,0,complete,2023-02-18,core,1.0,1.0,0.0,0.0,30_dpd,none,0
L000803,2023-03-01,2023-02-01,1,1,179,200697,198209.8,7.75,647,75.9,Beacon,30 DPD,30,complete,2023-03-13,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-04-01,2023-02-01,2,2,178,200697,197172.07,7.75,647,75.5,Beacon,Current,0,complete,2023-04-16,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-05-01,2023-02-01,3,3,177,200697,196143.09,7.75,650,75.2,Beacon,Current,0,complete,2023-05-17,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-07-01,2023-02-01,5,5,175,200697,194118.82,7.75,642,74.4,Beacon,Current,0,pending,2023-07-09,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-09-01,2023-02-01,7,7,173,200697,191907.07,7.75,670,73.5,Beacon,Current,0,missing,2023-09-04,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000803,2023-10-01,2023-02-01,8,8,172,200697,191022.47,7.75,646,73.2,Beacon,Current,0,complete,2023-10-13,core,0.0,0.0,0.0,0.0,current,none,0
L000803,2023-11-01,2023-02-01,9,9,171,200697,190427.69,7.75,627,73.0,Beacon,Current,0,complete,2023-11-16,core,0.0,0.0,1.0,0.0,current,none,0
L000803,2024-01-01,2023-02-01,11,11,169,200697,188498.69,7.75,652,72.2,Beacon,Current,0,complete,2024-01-08,core,0.0,0.0,1.0,0.0,current,none,0
L000803,2024-04-01,2023-02-01,14,14,166,200697,184897.68,7.75,655,70.8,Beacon,Current,0,complete,2024-04-17,core,0.0,0.0,1.0,0.0,current,none,0
L000803,2024-05-01,2023-02-01,15,15,165,200697,183714.58,7.75,649,70.4,Beacon,Current,0,complete,2024-05-03,core,0.0,0.0,1.0,0.0,current,none,0
L000803,2024-07-01,2023-02-01,17,17,163,200697,181472.38,7.75,622,69.5,Beacon,Current,0,complete,2024-07-17,core,0.0,1.0,1.0,0.0,current,none,0
L000803,2024-09-01,2023-02-01,19,19,161,200697,179302.48,7.75,627,68.7,Beacon,Current,0,complete,2024-09-06,core,0.0,1.0,1.0,0.0,current,none,0
L000803,2024-10-01,2023-02-01,20,20,160,200697,178488.66,7.75,635,68.4,Beacon,Current,0,complete,2024-10-07,core,0.0,1.0,1.0,0.0,current,none,0
L000803,2024-11-01,2023-02-01,21,21,159,200697,177198.38,7.75,642,67.9,Beacon,Current,0,complete,2024-11-08,core,1.0,1.0,1.0,0.0,current,none,1
L000803,2024-12-01,2023-02-01,22,22,158,200697,176348.58,7.75,632,67.6,Beacon,Current,0,complete,2024-12-12,core,1.0,1.0,1.0,0.0,current,none,0
L000804,2023-05-01,2023-05-01,0,0,240,364246,362557.96,6.5,705,73.8,Atlas,Current,45,complete,2023-05-15,core,0.0,0.0,0.0,0.0,current,none,0
L000804,2023-06-01,2023-05-01,1,1,239,364246,360842.56,6.5,721,73.4,Atlas,Current,0,complete,2023-06-02,core,0.0,0.0,0.0,0.0,current,none,0
L000804,2023-09-01,2023-05-01,4,4,236,364246,356333.94,6.5,718,72.5,Atlas,Current,0,complete,2023-09-02,core,0.0,0.0,0.0,0.0,current,none,0
L000804,2023-10-01,2023-05-01,5,5,235,364246,355018.78,6.5,728,72.2,Atlas,Current,0,pending,2023-10-12,core,0.0,0.0,0.0,0.0,current,none,0
L000804,2023-11-01,2023-05-01,6,6,234,364246,353564.08,6.5,714,71.9,Atlas,Current,0,missing,2023-11-16,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000804,2024-03-01,2023-05-01,10,10,230,364246,347705.56,6.5,702,70.7,Atlas,Current,0,complete,2024-03-10,core,0.0,0.0,0.0,0.0,current,none,0
L000804,2024-04-01,2023-05-01,11,11,229,364246,346180.55,6.5,698,70.4,Atlas,Current,0,complete,2024-04-11,core,0.0,1.0,0.0,0.0,current,none,0
L000804,2024-05-01,2023-05-01,12,12,228,364246,371673.15,6.5,715,70.1,Atlas,Current,0,complete,2024-05-18,core,0.0,1.0,0.0,0.0,current,none,0
L000804,2024-08-01,2023-05-01,15,15,225,364246,339643.24,6.5,705,69.1,Atlas,Current,0,complete,2024-08-08,core,0.0,1.0,0.0,0.0,current,none,0
L000804,2024-09-01,2023-05-01,16,16,224,364246,337998.85,6.5,714,68.8,Atlas,Current,0,complete,2024-09-11,core,1.0,1.0,0.0,0.0,current,none,0
L000804,2024-12-01,2023-05-01,19,19,221,364246,332952.05,6.5,730,67.7,Atlas,Current,0,complete,2024-12-16,core,1.0,1.0,0.0,0.0,current,none,0
L000805,2023-12-01,2023-12-01,0,0,360,630568,629037.04,6.25,667,77.7,Cedar,Current,0,complete,2023-12-06,core,0.0,0.0,0.0,0.0,current,none,0
L000805,2024-01-01,2023-12-01,1,1,359,630568,627299.95,6.25,658,77.5,Cedar,Current,0,pending,2024-01-10,core,0.0,0.0,0.0,0.0,current,none,0
L000805,2024-02-01,2023-12-01,2,2,358,630568,625606.2,6.25,708,77.3,Cedar,Current,0,pending,2024-02-14,core,0.0,0.0,0.0,0.0,current,none,0
L000805,2024-03-01,2023-12-01,3,3,357,630568,623228.88,6.25,667,77.0,Cedar,Current,0,complete,2024-03-03,core,0.0,1.0,0.0,0.0,current,none,0
L000805,2024-04-01,2023-12-01,4,4,356,630568,621302.17,6.25,654,76.8,Cedar,Current,0,pending,2024-04-14,core,0.0,1.0,0.0,0.0,current,none,0
L000805,2024-05-01,2023-12-01,5,5,355,630568,619243.33,6.25,678,76.5,Cedar,Current,0,complete,2024-05-18,core,0.0,1.0,0.0,0.0,current,none,0
L000805,2024-06-01,2023-12-01,6,6,354,630568,617210.31,6.25,664,76.2,Cedar,Current,0,complete,2024-06-12,core,1.0,1.0,0.0,0.0,current,none,0
L000805,2024-08-01,2023-12-01,8,8,352,630568,613502.77,6.25,657,75.8,Cedar,Current,0,complete,2024-08-12,core,1.0,1.0,0.0,0.0,current,none,0
L000805,2024-10-01,2023-12-01,10,10,350,630568,610020.9,6.25,673,75.4,Cedar,Current,0,complete,2024-10-05,core,1.0,1.0,0.0,0.0,30_dpd,none,0
L000805,2024-11-01,2023-12-01,11,11,349,630568,608204.11,6.25,649,75.1,Cedar,30 DPD,30,complete,2024-11-03,core,1.0,1.0,0.0,0.0,60_dpd,none,0
L000805,2024-12-01,2023-12-01,12,12,348,630568,606787.36,6.25,693,75.0,Cedar,60 DPD,60,complete,2024-12-14,core,0.0,0.0,0.0,0.0,current,none,0
L000806,2024-03-01,2023-12-01,3,3,177,631326,631326.0,6.75,780,45.8,Atlas,Prepaid,0,complete,2024-03-12,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-05-01,2023-12-01,5,5,175,631326,631326.0,6.75,795,45.8,Atlas,Prepaid,0,complete,2024-08-29,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-06-01,2023-12-01,6,6,174,631326,631326.0,6.75,792,45.8,Atlas,Prepaid,0,complete,2024-06-11,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-07-01,2023-12-01,7,7,173,631326,631326.0,6.75,818,45.8,Atlas,Prepaid,0,complete,2024-07-11,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-09-01,2023-12-01,9,9,171,631326,631326.0,6.75,806,45.8,Atlas,Prepaid,0,complete,2024-09-15,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-11-01,2023-12-01,11,11,169,631326,631326.0,6.75,801,45.8,Atlas,Prepaid,0,complete,2024-11-04,core,0.0,0.0,0.0,,prepaid,none,0
L000806,2024-12-01,2023-12-01,12,12,168,631326,631326.0,6.75,810,45.8,Atlas,Prepaid,0,pending,2024-12-11,core,0.0,0.0,0.0,,prepaid,none,0
L000807,2023-09-01,2023-05-01,4,4,356,333179,328599.01,7.25,574,62.5,Cedar,Delinquent,0,complete,2023-09-11,core,1.0,1.0,0.0,0.0,current,none,0
L000807,2023-11-01,2023-05-01,6,6,354,333179,326798.74,7.25,600,62.2,Cedar,Current,0,complete,2023-11-03,core,1.0,1.0,0.0,0.0,30_dpd,none,0
L000807,2024-01-01,2023-05-01,8,8,352,333179,324901.97,7.25,580,61.8,Cedar,30 DPD,60,complete,2024-01-17,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-04-01,2023-05-01,11,11,349,333179,321404.43,7.25,597,61.2,Cedar,Current,0,complete,2024-04-04,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-07-01,2023-05-01,14,14,346,333179,318747.88,7.25,589,60.7,Cedar,Current,0,complete,2024-07-20,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-08-01,2023-05-01,15,15,345,333179,318106.12,7.25,595,60.5,Cedar,Current,0,complete,2024-08-18,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-09-01,2023-05-01,16,16,344,333179,317574.64,7.25,581,60.4,Cedar,Current,0,pending,2024-09-16,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-10-01,2023-05-01,17,17,343,333179,316824.5,7.25,592,60.3,Cedar,Current,0,complete,2024-10-17,core,0.0,0.0,0.0,0.0,current,none,0
L000807,2024-12-01,2023-05-01,19,19,341,333179,314971.74,7.25,597,59.9,Cedar,Delinquent,0,complete,2024-12-14,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-01-01,2023-01-01,0,0,360,545379,543808.02,6.25,719,87.9,Cedar,Current,0,complete,2023-01-18,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-02-01,2023-01-01,1,1,359,545379,542635.1,6.25,704,87.8,Cedar,Current,0,complete,2023-02-09,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-03-01,2023-01-01,2,2,358,545379,541015.2,6.25,722,87.5,Cedar,Current,0,complete,2023-03-04,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-04-01,2023-01-01,3,3,357,545379,-25.0,6.25,697,87.3,Cedar,Current,0,complete,2023-04-02,core,0.0,0.0,0.0,0.0,current,data_break,1
L000808,2023-05-01,2023-01-01,4,4,356,545379,537815.92,6.25,729,87.0,Cedar,Current,0,complete,2023-05-20,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-06-01,2023-01-01,5,5,355,545379,536238.13,6.25,711,86.7,Cedar,Current,0,missing,2023-06-20,core,0.0,0.0,0.0,0.0,current,missing_docs,0
L000808,2023-07-01,2023-01-01,6,6,354,545379,534715.23,6.25,708,86.5,Cedar,Current,0,complete,2023-07-19,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-08-01,2023-01-01,7,7,353,545379,533091.09,6.25,723,86.2,Cedar,Current,0,complete,2023-08-18,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-10-01,2023-01-01,9,9,351,545379,530000.07,6.25,699,85.7,Cedar,Current,0,missing,2023-10-07,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000808,2023-11-01,2023-01-01,10,10,350,545379,528487.3,6.25,728,85.5,Cedar,Current,0,complete,2023-11-02,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2023-12-01,2023-01-01,11,11,349,545379,527152.43,6.25,713,85.3,Cedar,Current,0,complete,2023-12-20,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-01-01,2023-01-01,12,12,348,545379,525577.91,6.25,717,85.0,Cedar,Current,0,complete,2024-01-13,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-02-01,2023-01-01,13,13,347,545379,524213.25,6.25,715,84.8,Cedar,Current,0,complete,2024-02-14,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-04-01,2023-01-01,15,15,345,545379,521233.04,6.25,710,84.3,Cedar,Current,0,missing,2024-04-08,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000808,2024-05-01,2023-01-01,16,16,344,545379,519625.37,6.25,725,84.0,Cedar,Delinquent,0,complete,2024-05-08,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-07-01,2023-01-01,18,18,342,545379,516725.47,6.25,683,83.6,Cedar,Delinquent,0,complete,2024-07-06,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-08-01,2023-01-01,19,19,341,545379,515304.3,6.25,710,83.3,Cedar,Current,30,complete,2024-08-09,core,0.0,0.0,0.0,0.0,current,none,0
L000808,2024-10-01,2023-01-01,21,21,339,545379,512852.54,6.25,716,82.9,Cedar,Current,0,complete,2024-10-09,core,0.0,0.0,0.0,0.0,current,none,0
L000809,2023-10-01,2023-10-01,0,0,360,239773,238962.02,7.75,600,67.1,Atlas,Current,0,complete,2023-10-05,core,0.0,0.0,1.0,0.0,current,none,0
L000809,2023-11-01,2023-10-01,1,1,359,239773,238265.57,7.75,601,66.9,Atlas,Current,0,complete,2023-11-07,core,0.0,0.0,1.0,0.0,current,none,0
L000809,2024-01-01,2023-10-01,3,3,357,239773,236727.2,7.75,591,66.4,Atlas,Delinquent,0,complete,2024-01-20,core,0.0,0.0,1.0,0.0,current,none,0
L000809,2024-03-01,2023-10-01,5,5,355,239773,235160.46,7.75,614,66.0,Atlas,Current,0,complete,2024-03-15,core,0.0,0.0,1.0,0.0,current,none,0
L000809,2024-05-01,2023-10-01,7,7,353,239773,233971.71,7.75,602,65.7,Atlas,Current,0,complete,2024-05-11,core,0.0,0.0,1.0,0.0,current,none,0
L000809,2024-06-01,2023-10-01,8,8,352,239773,233383.34,7.75,589,65.5,Atlas,Current,0,complete,2024-06-14,core,0.0,1.0,1.0,0.0,current,none,0
L000809,2024-08-01,2023-10-01,10,10,350,239773,231817.75,7.75,589,65.1,Atlas,Current,0,missing,2024-08-09,core,0.0,1.0,1.0,0.0,current,missing_docs,1
L000809,2024-09-01,2023-10-01,11,11,349,239773,231095.99,7.75,596,64.9,Atlas,Current,0,complete,2024-09-12,core,0.0,1.0,1.0,0.0,current,none,0
L000809,2024-11-01,2023-10-01,13,13,347,239773,230018.91,7.75,598,64.6,Atlas,Current,0,complete,2024-11-13,core,1.0,1.0,1.0,0.0,current,none,0
L000809,2024-12-01,2023-10-01,14,14,346,239773,236118.61,7.75,606,64.4,Atlas,Current,0,complete,2024-12-12,core,1.0,1.0,1.0,0.0,current,none,0
L000810,2023-05-01,2023-05-01,0,0,360,649501,647689.98,4.5,673,82.0,Atlas,Current,0,complete,2023-05-02,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000810,2023-06-01,2023-05-01,1,1,359,649501,645930.67,4.5,678,81.7,Atlas,Current,0,complete,2023-06-06,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2023-07-01,2023-05-01,2,2,358,649501,643899.65,4.5,667,81.5,Atlas,Current,0,complete,2023-07-08,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2023-10-01,2023-05-01,5,5,355,649501,638486.43,4.5,670,80.8,Atlas,Delinquent,0,complete,2023-10-17,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2023-11-01,2023-05-01,6,6,354,649501,636644.07,4.5,651,80.6,Atlas,Current,0,complete,2023-11-04,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-01-01,2023-05-01,8,8,352,649501,632140.43,4.5,661,80.0,Atlas,Current,0,complete,2024-01-17,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-02-01,2023-05-01,9,9,351,649501,630510.42,4.5,664,79.8,Atlas,Current,0,complete,2024-02-05,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-04-01,2023-05-01,11,11,349,649501,626295.59,4.5,647,79.3,Atlas,Current,0,complete,2024-04-12,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-06-01,2023-05-01,13,13,347,649501,622777.19,4.5,666,78.8,Atlas,Current,0,complete,2024-06-14,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-07-01,2023-05-01,14,14,346,649501,621254.13,4.5,663,78.6,Atlas,Delinquent,0,complete,2024-07-15,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-08-01,2023-05-01,15,15,345,649501,619704.14,4.5,671,78.4,Atlas,Current,0,complete,2024-08-06,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-10-01,2023-05-01,17,17,343,649501,615991.66,4.5,684,78.0,Atlas,Current,0,complete,2024-10-11,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-11-01,2023-05-01,18,18,342,649501,613431.76,4.5,692,77.6,Atlas,Current,0,complete,2024-11-19,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000810,2024-12-01,2023-05-01,19,19,341,649501,611872.99,4.5,665,77.4,Atlas,Current,0,complete,2024-12-08,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000811,2023-12-01,2023-11-01,1,1,179,405272,401654.01,7.5,738,78.1,Beacon,Delinquent,0,complete,2023-12-13,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-02-01,2023-11-01,3,3,177,405272,397092.35,7.5,750,77.2,Beacon,Current,0,complete,2024-02-15,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-03-01,2023-11-01,4,4,176,405272,395090.29,7.5,749,76.8,Beacon,Current,0,complete,2024-03-19,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-04-01,2023-11-01,5,5,175,405272,393021.48,7.5,742,76.4,Beacon,Current,0,complete,2024-04-09,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-06-01,2023-11-01,7,7,173,405272,388360.28,7.5,756,75.5,Beacon,Current,0,complete,2024-06-19,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-07-01,2023-11-01,8,8,172,405272,385517.19,7.5,758,75.0,Beacon,Current,0,complete,2024-07-15,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-08-01,2023-11-01,9,9,171,405272,383134.02,7.5,754,74.5,Beacon,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,1.0,current,none,0
L000811,2024-09-01,2023-11-01,10,10,170,405272,380389.94,7.5,762,74.0,Beacon,Delinquent,0,complete,2024-09-17,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000811,2024-10-01,2023-11-01,11,11,169,405272,380389.94,7.5,750,74.0,Beacon,Prepaid,0,complete,2024-10-07,core,0.0,0.0,0.0,,prepaid,none,0
L000811,2024-11-01,2023-11-01,12,12,168,405272,-25.0,7.5,749,74.0,Beacon,Prepaid,0,complete,2024-11-15,core,0.0,0.0,0.0,,prepaid,data_break,1
L000812,2023-06-01,2023-06-01,0,0,360,328007,327396.53,6.75,659,29.9,Atlas,Current,0,complete,2023-06-16,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2023-08-01,2023-06-01,2,2,358,328007,325437.84,6.75,623,29.8,Atlas,Current,0,complete,2023-08-12,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2023-09-01,2023-06-01,3,3,357,328007,285232.38,6.75,636,29.7,Atlas,Current,0,pending,2023-09-08,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2023-10-01,2023-06-01,4,4,356,328007,323799.03,6.75,623,29.6,Atlas,Current,0,complete,2023-10-15,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2023-11-01,2023-06-01,5,5,355,328007,,6.75,637,29.5,Atlas,,0,complete,2023-11-10,core,0.0,0.0,0.0,0.0,current,data_break,1
L000812,2024-02-01,2023-06-01,8,8,352,328007,320169.26,6.75,631,29.3,Atlas,Current,0,complete,2024-02-15,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2024-03-01,2023-06-01,9,9,351,328007,319186.61,6.75,652,29.2,Atlas,Current,0,complete,2024-03-09,core,0.0,0.0,0.0,0.0,current,none,0
L000812,2024-05-01,2023-06-01,11,11,349,328007,317299.92,6.75,632,29.0,Atlas,Current,45,complete,2024-05-05,core,0.0,0.0,0.0,0.0,current,none,1
L000812,2024-07-01,2023-06-01,13,13,347,328007,315564.6,6.75,634,28.9,Atlas,Current,0,complete,2024-07-17,core,0.0,1.0,0.0,0.0,current,none,0
